Date_Time,ID,TF Bldg,SERC.CHW.TOTAL (kBtu),SERC.CHW.TOTAL Rate (kBtu/hr),SERC.STM.TOTAL (Lbs),SERC.STM.TOTAL Rate (Lb/hr),SER.HW.TOTAL (kBtu),SER.HW.TOTAL Rate (kBtu/hr),SER.PCHW.TOTAL (kBtu),SER.PCHW.TOTAL Rate (kBtu/hr)
2019-01-01 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42469405.04103165,829.4255568581477,143758200,1067.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42470108.44079719,703.3997655334115,143761600,1037.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42470896.834701054,788.3939038686988,143764700,945.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42471822.97772568,926.1430246189918,143767700,915.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42472775.4982415,952.5205158264947,143770800,945.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42473698.710433766,923.2121922626026,143773800,915.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42474627.78429074,929.073856975381,143777000,976.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42475553.92731536,926.1430246189918,143780300,1006.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42476453.69284877,899.7655334114888,143783600,1006.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42477227.43259086,773.7397420867527,143786900,1006.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42478021.688159436,794.2555685814772,143790600,1128.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42478821.805392735,800.1172332942556,143794800,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42479657.0926143,835.2872215709261,143798800,1220.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42480474.79484174,817.7022274325909,143802900,1250.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42481257.32708089,782.5322391559203,143807400,1372.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42481998.82766706,741.5005861664713,143812300,1494.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42482752.05158265,753.2239155920281,143817300,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42483534.5838218,782.5322391559203,143822200,1494.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42484279.01524033,744.4314185228606,143827200,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42485020.51582649,741.5005861664713,143832400,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42485688.745603755,668.2297772567409,143837500,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42486333.52872216,644.7831184056272,143842500,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-01 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42486995.8968347,662.3681125439625,143847700,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42487620.16412661,624.2672919109027,143852900,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42488273.739742085,653.5756154747949,143858200,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42488886.28370457,612.5439624853459,143863500,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42489516.412661195,630.1289566236811,143869000,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42490117.233294256,600.820633059789,143874500,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 05:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42490741.50058617,623.9742086752638,143880200,1737.8899999999999,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42491336.459554516,595.2520515826495,143885500,1616.805,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42491966.58851114,630.1289566236811,143891100,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42492532.23915592,565.6506447831184,143896700,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42493159.437280186,627.198124267292,143902400,1738.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42493798.358733885,638.9214536928488,143907900,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42494440.21101993,641.852286049238,143913600,1738.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42495014.65416178,574.4431418522861,143919200,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42495750.293083236,735.6389214536929,143924800,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42496418.52286049,668.2297772567409,143930200,1647.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42497066.23681126,647.7139507620165,143935800,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42497713.95076202,647.7139507620165,143941200,1647.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42498352.87221571,638.9214536928488,143946700,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42499000.58616647,647.7139507620165,143952300,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42499627.78429074,627.198124267292,143957800,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42500263.774912074,635.9906213364595,143963400,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 21:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42500882.18053927,618.1125439624853,143968800,1646.695,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42501500.58616647,618.6987104337632,143974200,1647.61,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-02 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42502127.78429074,627.198124267292,143979500,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42502754.982415006,627.198124267292,143984600,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42503385.11137163,630.1289566236811,143989800,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42503991.7936694,606.6822977725674,143995000,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42504607.268464245,615.474794841735,144000200,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42505184.64243846,577.3739742086752,144005300,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42505808.90973037,624.2672919109027,144010100,1464.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42506439.03868699,630.1289566236811,144015000,1494.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42507004.68933177,565.6506447831184,144019800,1464.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42507608.44079719,603.7514654161782,144024500,1433.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42508188.745603755,580.3048065650645,144029600,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42508918.52286049,729.7772567409145,144035000,1647.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42509621.922626026,703.3997655334115,144040600,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42510213.95076202,592.0281359906213,144045800,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42510952.52051583,738.569753810082,144051800,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42511650.058616646,697.5381008206331,144057400,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42512350.527549826,700.4689331770223,144063000,1708.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42513042.20398593,691.6764361078547,144068700,1738.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42513698.710433766,656.5064478311841,144074400,1738.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42514375.73270809,677.0222743259086,144080300,1799.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 19:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42515011.723329425,635.6975381008207,144086100,1768.3899999999999,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42515659.437280186,648.0070339976553,144092100,1830.61,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42516295.42790152,635.9906213364595,144098100,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42516899.17936694,603.7514654161782,144104200,1860.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-03 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42517535.169988275,635.9906213364595,144110200,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42518106.68229777,571.5123094958968,144116200,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42518710.43376319,603.7514654161782,144122300,1860.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42519284.87690504,574.4431418522861,144128300,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42519871.04337632,586.1664712778429,144134500,1891.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42520430.83235639,559.78898007034,144140500,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42521025.791324735,594.9589683470106,144146500,1830.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42521600.23446659,574.4431418522861,144152400,1799.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42522189.33177023,589.0973036342322,144158200,1769.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42522787.221570924,597.8898007033998,144164000,1769.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42523379.24970692,592.0281359906213,144169500,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42523994.72450176,615.474794841735,144175000,1677.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42524639.50762016,644.7831184056272,144180100,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42525252.05158265,612.5439624853459,144184900,1464.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42525955.451348186,703.3997655334115,144189700,1464.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42526614.88862837,659.4372801875733,144194400,1433.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 15:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42527262.60257913,647.4208675263775,144199000,1402.695,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42527869.284876905,606.9753810082063,144203600,1403.305,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42528481.82883939,612.5439624853459,144208200,1403.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42529076.78780774,594.9589683470106,144212600,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42529674.677608445,597.8898007033998,144217200,1403.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42530372.21570926,697.5381008206331,144221600,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42531060.96131302,688.7456037514654,144226000,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42531699.88276671,638.9214536928488,144230600,1403.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-04 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42532379.83587339,679.9531066822977,144235000,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42532936.694021106,556.8581477139508,144239300,1311.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42533473.03634232,536.3423212192263,144243500,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42534050.410316534,577.3739742086752,144247800,1311.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42534627.78429074,577.3739742086752,144252300,1372.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42535181.7116061,553.9273153575616,144256800,1372.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42535764.94724502,583.2356389214538,144261200,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42536345.252051584,580.3048065650645,144265600,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42536931.418522865,586.1664712778429,144269800,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 08:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42537523.44665885,591.7350527549825,144274000,1280.695,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42538100.82063306,577.6670574443142,144278100,1250.805,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42538692.848769054,592.0281359906213,144282200,1250.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42539264.361078545,571.5123094958968,144286300,1250.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42539853.45838218,589.0973036342322,144290300,1220.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42540424.97069168,571.5123094958968,144294500,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42541014.06799531,589.0973036342322,144298800,1311.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42541588.511137165,574.4431418522861,144303000,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42542189.33177023,600.820633059789,144307000,1220.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42542787.221570924,597.8898007033998,144311200,1281.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42543393.9038687,606.6822977725674,144315600,1342.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42544053.34114889,659.4372801875733,144320200,1403.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42544768.464243844,715.1230949589684,144325000,1464.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42545416.178194605,647.7139507620165,144330000,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42546069.753810085,653.5756154747949,144335100,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-05 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42546740.914419696,671.1606096131302,144340300,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42547432.59085581,691.6764361078547,144345600,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42548103.75146542,671.1606096131302,144350800,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42548757.32708089,653.5756154747949,144356200,1647.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42549413.83352872,656.5064478311841,144361500,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42550020.51582649,606.6822977725674,144366900,1647.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42550712.192262605,691.6764361078547,144372200,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42551304.2203986,592.0281359906213,144377400,1586.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42551975.38100821,671.1606096131302,144382400,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42552637.74912075,662.3681125439625,144387400,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42553300.1172333,662.3681125439625,144392400,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42553997.655334115,697.5381008206331,144397400,1525.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42554718.64009379,720.9847596717468,144402500,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42555430.83235639,712.1922626025791,144407600,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42556184.056271985,753.2239155920281,144412900,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42556934.34935522,750.293083235639,144418000,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42557678.780773744,744.4314185228606,144423100,1555.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42558417.35052755,738.569753810082,144428400,1616.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42559091.44196952,674.0914419695193,144434300,1799.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42559771.3950762,679.9531066822977,144440400,1860.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42560430.83235639,659.4372801875733,144446600,1891.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42561084.40797187,653.5756154747949,144453000,1952.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42561726.260257915,641.852286049238,144459600,2013.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42562330.01172333,603.7514654161782,144466200,2013.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-06 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42562933.76318875,603.7514654161782,144473000,2074.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42563432.004689336,498.24150058616647,144479800,2074.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42563906.799531065,474.7948417350528,144486600,2074.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42564525.20515826,618.4056271981243,144493300,2043.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42565137.74912075,612.5439624853459,144500300,2135.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42565685.8147714,548.0656506447831,144507200,2104.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 05:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42566189.9179367,504.10316529894493,144514300,2164.89,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42566737.98358734,548.358733880422,144521400,2166.11,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42567245.017584994,507.03399765533413,144528500,2165.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42567778.429073855,533.411488862837,144535700,2196.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42568332.35638922,553.9273153575616,144542900,2196.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42568900.93786635,568.5814771395077,144549900,2135.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42569481.24267292,580.3048065650645,144556900,2135.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 12:00:02,SERC-Stm and CHW Bldg Device 4,SERC,42570073.27080891,591.7350527549825,144563600,2042.8899999999999,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42570647.71395076,574.7362250879249,144570400,2074.61,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42571242.67291911,594.9589683470106,144577400,2135.0,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42571846.42438453,603.7514654161782,144584300,2104.5,21544724.5017585,0.0,30.773739742086754,0.0
2019-01-07 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,42572426.729191095,580.3048065650645,144591300,2135.0,21544724.5017585,0.0,30.773739742086754,0.0
