Date_Time,ID,TF Bldg,SERC.CHW.TOTAL (kBtu),SERC.CHW.TOTAL Rate (kBtu/hr),SERC.STM.TOTAL (Lbs),SERC.STM.TOTAL Rate (Lb/hr),SER.HW.TOTAL (kBtu),SER.HW.TOTAL Rate (kBtu/hr),SER.PCHW.TOTAL (kBtu),SER.PCHW.TOTAL Rate (kBtu/hr)
2019-01-01 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144905610,2830,143758200,3500,73510600,0,105,0
2019-01-01 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144908010,2400,143761600,3400,73510600,0,105,0
2019-01-01 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144910700,2690,143764700,3100,73510600,0,105,0
2019-01-01 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144913860,3160,143767700,3000,73510600,0,105,0
2019-01-01 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144917110,3250,143770800,3100,73510600,0,105,0
2019-01-01 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144920260,3150,143773800,3000,73510600,0,105,0
2019-01-01 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144923430,3170,143777000,3200,73510600,0,105,0
2019-01-01 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144926590,3160,143780300,3300,73510600,0,105,0
2019-01-01 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144929660,3070,143783600,3300,73510600,0,105,0
2019-01-01 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144932300,2640,143786900,3300,73510600,0,105,0
2019-01-01 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144935010,2710,143790600,3700,73510600,0,105,0
2019-01-01 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144937740,2730,143794800,4200,73510600,0,105,0
2019-01-01 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144940590,2850,143798800,4000,73510600,0,105,0
2019-01-01 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144943380,2790,143802900,4100,73510600,0,105,0
2019-01-01 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144946050,2670,143807400,4500,73510600,0,105,0
2019-01-01 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144948580,2530,143812300,4900,73510600,0,105,0
2019-01-01 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144951150,2570,143817300,5000,73510600,0,105,0
2019-01-01 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144953820,2670,143822200,4900,73510600,0,105,0
2019-01-01 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144956360,2540,143827200,5000,73510600,0,105,0
2019-01-01 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144958890,2530,143832400,5200,73510600,0,105,0
2019-01-01 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144961170,2280,143837500,5100,73510600,0,105,0
2019-01-01 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144963370,2200,143842500,5000,73510600,0,105,0
2019-01-01 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144965630,2260,143847700,5200,73510600,0,105,0
2019-01-02 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144967760,2130,143852900,5200,73510600,0,105,0
2019-01-02 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144969990,2230,143858200,5300,73510600,0,105,0
2019-01-02 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144972080,2090,143863500,5300,73510600,0,105,0
2019-01-02 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144974230,2150,143869000,5500,73510600,0,105,0
2019-01-02 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144976280,2050,143874500,5500,73510600,0,105,0
2019-01-02 05:00:02,SERC-Stm and CHW Bldg Device 4,SERC,144978410,2129,143880200,5698,73510600,0,105,0
2019-01-02 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144980440,2031,143885500,5301,73510600,0,105,0
2019-01-02 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144982590,2150,143891100,5600,73510600,0,105,0
2019-01-02 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144984520,1930,143896700,5600,73510600,0,105,0
2019-01-02 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144986660,2140,143902400,5700,73510600,0,105,0
2019-01-02 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144988840,2180,143907900,5500,73510600,0,105,0
2019-01-02 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144991030,2190,143913600,5700,73510600,0,105,0
2019-01-02 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144992990,1960,143919200,5600,73510600,0,105,0
2019-01-02 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144995500,2510,143924800,5600,73510600,0,105,0
2019-01-02 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144997780,2280,143930200,5400,73510600,0,105,0
2019-01-02 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,144999990,2210,143935800,5600,73510600,0,105,0
2019-01-02 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145002200,2210,143941200,5400,73510600,0,105,0
2019-01-02 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145004380,2180,143946700,5500,73510600,0,105,0
2019-01-02 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145006590,2210,143952300,5600,73510600,0,105,0
2019-01-02 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145008730,2140,143957800,5500,73510600,0,105,0
2019-01-02 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145010900,2170,143963400,5600,73510600,0,105,0
2019-01-02 21:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145013010,2109,143968800,5399,73510600,0,105,0
2019-01-02 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145015120,2111,143974200,5402,73510600,0,105,0
2019-01-02 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145017260,2140,143979500,5300,73510600,0,105,0
2019-01-03 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145019400,2140,143984600,5100,73510600,0,105,0
2019-01-03 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145021550,2150,143989800,5200,73510600,0,105,0
2019-01-03 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145023620,2070,143995000,5200,73510600,0,105,0
2019-01-03 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145025720,2100,144000200,5200,73510600,0,105,0
2019-01-03 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145027690,1970,144005300,5100,73510600,0,105,0
2019-01-03 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145029820,2130,144010100,4800,73510600,0,105,0
2019-01-03 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145031970,2150,144015000,4900,73510600,0,105,0
2019-01-03 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145033900,1930,144019800,4800,73510600,0,105,0
2019-01-03 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145035960,2060,144024500,4700,73510600,0,105,0
2019-01-03 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145037940,1980,144029600,5100,73510600,0,105,0
2019-01-03 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145040430,2490,144035000,5400,73510600,0,105,0
2019-01-03 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145042830,2400,144040600,5600,73510600,0,105,0
2019-01-03 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145044850,2020,144045800,5200,73510600,0,105,0
2019-01-03 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145047370,2520,144051800,6000,73510600,0,105,0
2019-01-03 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145049750,2380,144057400,5600,73510600,0,105,0
2019-01-03 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145052140,2390,144063000,5600,73510600,0,105,0
2019-01-03 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145054500,2360,144068700,5700,73510600,0,105,0
2019-01-03 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145056740,2240,144074400,5700,73510600,0,105,0
2019-01-03 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145059050,2310,144080300,5900,73510600,0,105,0
2019-01-03 19:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145061220,2169,144086100,5798,73510600,0,105,0
2019-01-03 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145063430,2211,144092100,6002,73510600,0,105,0
2019-01-03 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145065600,2170,144098100,6000,73510600,0,105,0
2019-01-03 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145067660,2060,144104200,6100,73510600,0,105,0
2019-01-03 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145069830,2170,144110200,6000,73510600,0,105,0
2019-01-04 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145071780,1950,144116200,6000,73510600,0,105,0
2019-01-04 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145073840,2060,144122300,6100,73510600,0,105,0
2019-01-04 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145075800,1960,144128300,6000,73510600,0,105,0
2019-01-04 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145077800,2000,144134500,6200,73510600,0,105,0
2019-01-04 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145079710,1910,144140500,6000,73510600,0,105,0
2019-01-04 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145081740,2030,144146500,6000,73510600,0,105,0
2019-01-04 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145083700,1960,144152400,5900,73510600,0,105,0
2019-01-04 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145085710,2010,144158200,5800,73510600,0,105,0
2019-01-04 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145087750,2040,144164000,5800,73510600,0,105,0
2019-01-04 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145089770,2020,144169500,5500,73510600,0,105,0
2019-01-04 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145091870,2100,144175000,5500,73510600,0,105,0
2019-01-04 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145094070,2200,144180100,5100,73510600,0,105,0
2019-01-04 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145096160,2090,144184900,4800,73510600,0,105,0
2019-01-04 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145098560,2400,144189700,4800,73510600,0,105,0
2019-01-04 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145100810,2250,144194400,4700,73510600,0,105,0
2019-01-04 15:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145103020,2209,144199000,4599,73510600,0,105,0
2019-01-04 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145105090,2071,144203600,4601,73510600,0,105,0
2019-01-04 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145107180,2090,144208200,4600,73510600,0,105,0
2019-01-04 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145109210,2030,144212600,4400,73510600,0,105,0
2019-01-04 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145111250,2040,144217200,4600,73510600,0,105,0
2019-01-04 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145113630,2380,144221600,4400,73510600,0,105,0
2019-01-04 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145115980,2350,144226000,4400,73510600,0,105,0
2019-01-04 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145118160,2180,144230600,4600,73510600,0,105,0
2019-01-04 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145120480,2320,144235000,4400,73510600,0,105,0
2019-01-05 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145122380,1900,144239300,4300,73510600,0,105,0
2019-01-05 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145124210,1830,144243500,4200,73510600,0,105,0
2019-01-05 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145126180,1970,144247800,4300,73510600,0,105,0
2019-01-05 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145128150,1970,144252300,4500,73510600,0,105,0
2019-01-05 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145130040,1890,144256800,4500,73510600,0,105,0
2019-01-05 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145132030,1990,144261200,4400,73510600,0,105,0
2019-01-05 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145134010,1980,144265600,4400,73510600,0,105,0
2019-01-05 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145136010,2000,144269800,4200,73510600,0,105,0
2019-01-05 08:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145138030,2019,144274000,4199,73510600,0,105,0
2019-01-05 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145140000,1971,144278100,4101,73510600,0,105,0
2019-01-05 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145142020,2020,144282200,4100,73510600,0,105,0
2019-01-05 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145143970,1950,144286300,4100,73510600,0,105,0
2019-01-05 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145145980,2010,144290300,4000,73510600,0,105,0
2019-01-05 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145147930,1950,144294500,4200,73510600,0,105,0
2019-01-05 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145149940,2010,144298800,4300,73510600,0,105,0
2019-01-05 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145151900,1960,144303000,4200,73510600,0,105,0
2019-01-05 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145153950,2050,144307000,4000,73510600,0,105,0
2019-01-05 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145155990,2040,144311200,4200,73510600,0,105,0
2019-01-05 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145158060,2070,144315600,4400,73510600,0,105,0
2019-01-05 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145160310,2250,144320200,4600,73510600,0,105,0
2019-01-05 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145162750,2440,144325000,4800,73510600,0,105,0
2019-01-05 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145164960,2210,144330000,5000,73510600,0,105,0
2019-01-05 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145167190,2230,144335100,5100,73510600,0,105,0
2019-01-05 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145169480,2290,144340300,5200,73510600,0,105,0
2019-01-06 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145171840,2360,144345600,5300,73510600,0,105,0
2019-01-06 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145174130,2290,144350800,5200,73510600,0,105,0
2019-01-06 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145176360,2230,144356200,5400,73510600,0,105,0
2019-01-06 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145178600,2240,144361500,5300,73510600,0,105,0
2019-01-06 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145180670,2070,144366900,5400,73510600,0,105,0
2019-01-06 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145183030,2360,144372200,5300,73510600,0,105,0
2019-01-06 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145185050,2020,144377400,5200,73510600,0,105,0
2019-01-06 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145187340,2290,144382400,5000,73510600,0,105,0
2019-01-06 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145189600,2260,144387400,5000,73510600,0,105,0
2019-01-06 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145191860,2260,144392400,5000,73510600,0,105,0
2019-01-06 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145194240,2380,144397400,5000,73510600,0,105,0
2019-01-06 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145196700,2460,144402500,5100,73510600,0,105,0
2019-01-06 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145199130,2430,144407600,5100,73510600,0,105,0
2019-01-06 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145201700,2570,144412900,5300,73510600,0,105,0
2019-01-06 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145204260,2560,144418000,5100,73510600,0,105,0
2019-01-06 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145206800,2540,144423100,5100,73510600,0,105,0
2019-01-06 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145209320,2520,144428400,5300,73510600,0,105,0
2019-01-06 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145211620,2300,144434300,5900,73510600,0,105,0
2019-01-06 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145213940,2320,144440400,6100,73510600,0,105,0
2019-01-06 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145216190,2250,144446600,6200,73510600,0,105,0
2019-01-06 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145218420,2230,144453000,6400,73510600,0,105,0
2019-01-06 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145220610,2190,144459600,6600,73510600,0,105,0
2019-01-06 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145222670,2060,144466200,6600,73510600,0,105,0
2019-01-06 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145224730,2060,144473000,6800,73510600,0,105,0
2019-01-07 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145226430,1700,144479800,6800,73510600,0,105,0
2019-01-07 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145228050,1620,144486600,6800,73510600,0,105,0
2019-01-07 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145230160,2110,144493300,6700,73510600,0,105,0
2019-01-07 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145232250,2090,144500300,7000,73510600,0,105,0
2019-01-07 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145234120,1870,144507200,6900,73510600,0,105,0
2019-01-07 05:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145235840,1720,144514300,7098,73510600,0,105,0
2019-01-07 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145237710,1871,144521400,7102,73510600,0,105,0
2019-01-07 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145239440,1730,144528500,7100,73510600,0,105,0
2019-01-07 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145241260,1820,144535700,7200,73510600,0,105,0
2019-01-07 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145243150,1890,144542900,7200,73510600,0,105,0
2019-01-07 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145245090,1940,144549900,7000,73510600,0,105,0
2019-01-07 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145247070,1980,144556900,7000,73510600,0,105,0
2019-01-07 12:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145249090,2019,144563600,6698,73510600,0,105,0
2019-01-07 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145251050,1961,144570400,6802,73510600,0,105,0
2019-01-07 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145253080,2030,144577400,7000,73510600,0,105,0
2019-01-07 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145255140,2060,144584300,6900,73510600,0,105,0
2019-01-07 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145257120,1980,144591300,7000,73510600,0,105,0
2019-01-07 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145259100,1980,144598300,7000,73510600,0,105,0
2019-01-07 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145261060,1960,144605200,6900,73510600,0,105,0
2019-01-07 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145263090,2030,144612200,7000,73510600,0,105,0
2019-01-07 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145265020,1930,144619200,7000,73510600,0,105,0
2019-01-07 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145266980,1960,144626000,6800,73510600,0,105,0
2019-01-07 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145268930,1950,144632700,6700,73510600,0,105,0
2019-01-07 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145270850,1920,144639500,6800,73510600,0,105,0
2019-01-08 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145272880,2030,144646000,6500,73510600,0,105,0
2019-01-08 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145274750,1870,144652300,6300,73510600,0,105,0
2019-01-08 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145276710,1960,144658500,6200,73510600,0,105,0
2019-01-08 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145278660,1950,144664700,6200,73510600,0,105,0
2019-01-08 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145280500,1840,144670800,6100,73510600,0,105,0
2019-01-08 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145282420,1920,144676700,5900,73510600,0,105,0
2019-01-08 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145284410,1990,144682600,5900,73510600,0,105,0
2019-01-08 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145286360,1950,144688300,5700,73510600,0,105,0
2019-01-08 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145288400,2040,144693900,5600,73510600,0,105,0
2019-01-08 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145290360,1960,144699500,5600,73510600,0,105,0
2019-01-08 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145292330,1970,144704900,5400,73510600,0,105,0
2019-01-08 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145294450,2120,144710200,5300,73510600,0,105,0
2019-01-08 12:00:05,SERC-Stm and CHW Bldg Device 4,SERC,145296570,2118,144715400,5194,73510600,0,105,0
2019-01-08 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145298620,2052,144720600,5206,73510600,0,105,0
2019-01-08 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145300750,2130,144725300,4700,73510600,0,105,0
2019-01-08 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145302950,2200,144729700,4400,73510600,0,105,0
2019-01-08 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145305040,2090,144734000,4300,73510600,0,105,0
2019-01-08 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145307180,2140,144738400,4400,73510600,0,105,0
2019-01-08 18:00:02,SERC-Stm and CHW Bldg Device 4,SERC,145309070,1889,144742700,4299,73510600,0,105,0
2019-01-08 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145311040,1971,144747200,4501,73510600,0,105,0
2019-01-08 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145313050,2010,144751600,4400,73510600,0,105,0
2019-01-08 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145315110,2060,144756000,4400,73510600,0,105,0
2019-01-08 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145316980,1870,144760400,4400,73510600,0,105,0
2019-01-08 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145319350,2370,144764700,4300,73510600,0,105,0
2019-01-09 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145321310,1960,144768700,4000,73510600,0,105,0
2019-01-09 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145323240,1930,144772900,4200,73510600,0,105,0
2019-01-09 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145325310,2070,144777600,4700,73510600,0,105,0
2019-01-09 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145327430,2120,144782900,5300,73510600,0,105,0
2019-01-09 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145329480,2050,144788500,5600,73510600,0,105,0
2019-01-09 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145331450,1970,144794400,5900,73510600,0,105,0
2019-01-09 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145333390,1940,144800200,5800,73510600,0,105,0
2019-01-09 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145335600,2210,144806100,5900,73510600,0,105,0
2019-01-09 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145337950,2350,144812300,6200,73510600,0,105,0
2019-01-09 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145340290,2340,144818300,6000,73510600,0,105,0
2019-01-09 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145342730,2440,144824200,5900,73510600,0,105,0
2019-01-09 11:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145345020,2290,144830100,5900,73510600,0,105,0
2019-01-09 12:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145347510,2490,144836100,6000,73510600,0,105,0
2019-01-09 13:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145349920,2410,144841900,5800,73510600,0,105,0
2019-01-09 14:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145352450,2530,144847500,5600,73510600,0,105,0
2019-01-09 15:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145354940,2490,144853700,6200,73510600,0,105,0
2019-01-09 16:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145357290,2350,144860000,6300,73510600,0,105,0
2019-01-09 17:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145359610,2320,144866500,6500,73510600,0,105,0
2019-01-09 18:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145361800,2190,144873000,6500,73510600,0,105,0
2019-01-09 19:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145363800,2000,144879500,6500,73510600,0,105,0
2019-01-09 20:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145365960,2160,144886500,7000,73510600,0,105,0
2019-01-09 21:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145367940,1980,144893500,7000,73510600,0,105,0
2019-01-09 22:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145369990,2050,144900500,7000,73510600,0,105,0
2019-01-09 23:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145371970,1980,144907500,7000,73510600,0,105,0
2019-01-10 00:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145373940,1970,144914400,6900,73510600,0,105,0
2019-01-10 01:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145375850,1910,144921500,7100,73510600,0,105,0
2019-01-10 02:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145377850,2000,144928500,7000,73510600,0,105,0
2019-01-10 03:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145379760,1910,144935600,7100,73510600,0,105,0
2019-01-10 04:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145381680,1920,144942600,7000,73510600,0,105,0
2019-01-10 05:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145383620,1940,144949600,7000,73510600,0,105,0
2019-01-10 06:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145385550,1930,144956500,6900,73510600,0,105,0
2019-01-10 07:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145387500,1950,144963300,6800,73510600,0,105,0
2019-01-10 08:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145389450,1950,144970300,7000,73510600,0,105,0
2019-01-10 09:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145391470,2020,144977400,7100,73510600,0,105,0
2019-01-10 10:00:01,SERC-Stm and CHW Bldg Device 4,SERC,145393430,1960,144984300,6900,73510600,0,105,0
